Length (ft),Height (ft),Speed (mph),Inversions,Type_Label_Encoded,Design_Label_Encoded,Status_Label_Encoded,Make_Label_Encoded,Opened_Year,Opened_Month,Opened_Day
475.73333333333335,50.0,25.7,2.0,0,1,4,244,2005,4,30
494.33333333333337,39.93333333333334,46.8,1.0,0,4,3,109,1997,5,5
353.1333333333333,13.433333333333337,26.166666666666668,0.0,0,4,1,186,2024,1,1
718.5333333333333,78.1,59.3,0.0,0,4,1,227,2016,6,16
579.6333333333333,57.56666666666666,28.2,0.0,0,4,1,227,2023,4,4
689.0,24.6,35.46666666666667,0.0,0,4,1,109,2006,4,8
754.6,109.7,47.36666666666667,0.0,0,4,1,79,2008,3,15
519.4666666666667,99.69999999999999,29.6,0.0,0,4,3,256,2016,11,1
837.0,104.5,54.0,0.0,1,4,1,86,2007,6,29
809.0333333333333,24.166666666666664,23.2,0.0,0,4,4,102,2011,1,1
623.3,32.8,31.5,0.0,0,4,1,163,1996,8,7
652.9,26.299999999999997,22.4,0.0,0,4,1,254,1981,1,1
638.7333333333333,124.70000000000002,49.833333333333336,2.0,0,2,3,166,2004,3,27
935.0,115.0,54.0,4.0,0,4,3,191,2008,4,27
393.7,20.0,11.2,0.0,0,4,1,186,2020,12,16
770.9666666666667,39.83333333333333,26.5,0.0,0,4,1,186,2022,8,17
276.7,11.333333333333336,17.000000000000004,0.0,0,4,1,246,2023,1,1
262.5,8.0,4.5,0.0,0,4,1,244,2010,4,24
878.5666666666666,54.2,36.0,0.0,0,4,1,129,2004,4,29
770.0,112.0,34.0,0.0,0,7,1,184,2022,3,12
655.9,91.33333333333333,48.1,0.0,0,4,4,14,1996,1,1
342.30000000000007,50.733333333333334,33.2,0.0,0,4,1,144,2015,1,1
693.3333333333334,33.900000000000006,25.0,0.0,0,4,1,233,2023,6,1
337.8666666666667,16.433333333333337,26.166666666666668,0.0,0,4,1,197,2017,1,1
672.6,48.8,36.4,0.0,0,4,1,227,2022,6,18
631.0,54.83333333333333,22.4,0.0,0,6,1,255,2009,10,4
690.0666666666667,44.3,32.63333333333333,0.0,0,4,3,191,1991,1,1
590.6,210.0,63.4,0.0,0,4,1,104,2017,3,29
712.3333333333333,55.0,40.0,0.0,0,4,1,129,2015,5,22
360.9,33.06666666666666,25.53333333333333,0.0,0,4,1,68,2018,1,1
730.0,65.6,37.3,0.0,0,4,1,227,2018,3,28
672.6,41.0,24.9,0.0,0,4,5,227,2025,1,1
629.9333333333333,122.16666666666666,55.833333333333336,2.0,0,2,1,26,2020,8,8
603.7,55.86666666666666,34.5,0.0,0,4,3,98,1994,1,1
399.1,65.6,43.5,2.0,0,4,2,203,1995,1,1
749.1,55.8,36.7,0.0,0,4,1,129,2021,6,5
635.7666666666667,72.2,43.5,0.0,0,4,1,129,2011,4,16
360.9,43.6,15.166666666666668,0.0,0,4,2,68,2014,1,1
399.1,60.0,41.0,1.0,0,4,2,191,2003,1,1
494.90000000000003,62.3,38.5,2.0,0,4,3,189,2014,3,19
574.2,26.299999999999997,17.4,0.0,0,4,1,244,2012,7,4
492.1333333333333,121.0,57.0,2.0,0,4,1,181,2015,5,23
935.0,100.0,50.0,3.0,0,4,1,181,2018,5,25
935.0,111.0,54.0,3.0,0,4,1,181,2018,3,24
524.9333333333333,28.000000000000007,25.7,0.0,0,4,1,186,2020,7,1
837.0,80.0,55.0,0.0,1,4,3,56,1998,6,20
833.3333333333333,109.3,49.7,5.000000000000001,0,2,1,227,1999,5,8
833.3333333333333,101.6,51.5,0.0,1,4,1,256,1999,7,24
681.3333333333333,42.7,29.1,0.0,0,4,2,177,2001,1,1
803.6666666666667,57.0,44.0,0.0,1,4,3,165,1927,5,28
690.1,52.5,28.7,0.0,0,4,2,135,2004,12,23
903.6666666666666,51.0,38.0,0.0,1,4,1,85,2011,5,7
360.9,37.8,29.700000000000003,0.0,0,4,1,68,2011,1,1
751.3666666666667,105.0,46.6,4.0,0,2,1,24,2014,4,27
616.6666666666666,64.9,44.333333333333336,0.0,1,4,3,165,1928,1,1
342.29999999999995,52.5,26.4,0.0,0,4,1,104,2023,1,1
860.7,42.7,29.1,0.0,0,4,1,244,2008,1,1
452.76666666666665,42.7,29.1,0.0,0,4,3,244,2005,1,1
590.5666666666667,46.5,29.033333333333335,0.0,0,4,3,116,2006,2,1
658.3333333333334,20.53333333333334,22.4,0.0,0,4,2,244,2005,3,18
837.0,100.0,55.0,0.0,1,4,1,96,1995,5,27
693.3666666666667,34.4,28.6,0.0,0,4,1,244,2008,3,14
477.76666666666665,65.06666666666666,34.56666666666666,0.0,0,4,1,244,2009,11,1
451.56666666666666,19.0,27.300000000000004,0.0,0,4,1,186,2015,7,19
363.9,26.56666666666667,29.2,0.0,0,4,1,244,2013,4,2
185.5,32.266666666666666,24.0,0.0,0,4,1,186,2018,6,9
277.6,35.03333333333334,44.83333333333333,0.0,0,4,1,186,2018,7,12
592.7333333333333,39.699999999999996,18.66666666666666,0.0,0,4,1,186,2019,12,20
603.6,35.1,25.03333333333333,0.0,0,4,1,186,2022,1,26
457.8666666666666,22.233333333333334,22.8,0.0,0,4,1,186,2022,11,3
361.9,15.433333333333344,27.9,0.0,0,4,1,186,2024,2,24
574.2,26.299999999999997,17.4,0.0,0,4,1,244,2013,5,25
437.4333333333334,48.166666666666664,28.03333333333333,0.0,0,4,1,135,2001,1,1
190.0,14.000000000000007,22.933333333333334,0.0,0,4,2,186,2016,5,5
638.7,131.3,50.0,3.0,0,2,2,227,1999,5,8
769.9,42.7,29.1,0.0,0,4,1,244,2006,1,1
716.3333333333334,36.1,24.9,0.0,0,4,1,254,2011,4,20
760.0666666666667,63.0,45.0,1.0,0,4,2,222,1998,7,27
935.0,84.3,49.7,4.0,0,4,1,79,2004,4,10
399.1,63.0,45.0,1.0,0,4,2,222,2011,1,1
588.3333333333333,22.56666666666667,18.633333333333333,0.0,0,4,1,109,2006,1,1
421.0666666666666,102.26666666666668,41.56666666666666,1.0,0,4,2,222,2008,6,7
452.8,46.8,34.86666666666667,0.0,0,4,1,186,2001,1,1
300.73333333333335,141.1,53.4,0.0,0,4,1,104,2016,1,1
833.3333333333333,62.43333333333333,40.4,0.0,1,4,1,256,1950,1,1
492.2,151.6,65.3,2.0,0,4,1,135,2011,5,27
610.1999999999999,47.0,32.7,0.0,0,4,1,247,2016,12,23
664.9666666666667,107.0,50.0,0.0,0,4,3,256,1991,7,17
935.0,105.0,43.833333333333336,3.0,0,3,3,221,2008,1,1
268.53333333333336,53.06666666666666,24.2,0.0,0,4,3,98,2007,7,19
935.0,96.8,44.0,3.0,0,3,2,221,1986,6,6
935.0,96.8,44.0,3.0,0,3,2,221,1990,1,1
935.0,130.16666666666666,50.83333333333333,3.0,0,3,1,221,1991,7,19
935.0,102.8,45.0,3.0,0,3,2,221,1989,8,1
935.0,105.0,44.0,3.0,0,3,2,221,2004,1,1
935.0,114.8,42.233333333333334,4.0,0,3,1,221,1989,1,1
935.0,118.1,42.6,3.0,0,3,3,221,1986,12,20
935.0,109.36666666666666,46.0,3.0,0,3,1,221,2012,7,14
935.0,114.8,47.56666666666667,4.0,0,3,2,221,1988,6,3
935.0,98.4,43.5,3.0,0,3,4,221,1994,3,19
745.8333333333334,39.4,36.03333333333333,0.0,0,4,1,104,2023,6,17
911.0,15.0,51.7,0.0,1,4,1,56,1996,4,27
383.83333333333337,50.0,40.0,0.0,0,4,1,135,2013,10,19
426.5,14.799999999999997,22.8,0.0,0,4,1,242,2006,1,1
426.5,14.799999999999997,22.8,0.0,0,4,1,242,2009,1,1
691.2,30.633333333333333,21.933333333333334,0.0,0,4,1,242,2011,1,1
426.5,14.799999999999997,15.766666666666666,0.0,0,4,1,242,2014,1,1
470.30000000000007,42.099999999999994,16.73333333333333,0.0,0,4,1,242,2013,1,1
885.8333333333334,109.46666666666667,31.7,1.0,0,4,3,55,2007,1,1
951.4333333333333,72.2,43.5,3.0,0,4,1,79,2011,6,11
935.0,119.8,57.2,4.0,0,4,1,181,2019,7,1
918.7,154.16666666666669,51.93333333333334,1.0,0,4,3,188,2000,9,26
580.8,187.0,62.1,0.0,0,4,4,104,2013,9,18
525.0,154.2,65.2,3.0,0,4,1,30,2018,8,10
647.4,63.06666666666667,30.96666666666667,0.0,0,4,1,79,2021,10,9
835.5999999999999,73.53333333333333,43.4,0.0,0,4,1,166,1976,1,1
700.0,36.0,46.0,0.0,1,4,3,165,1956,1,1
557.8,223.0,75.0,3.0,0,4,1,30,2016,5,7
741.5,81.66666666666667,45.0,0.0,0,6,1,11,1990,4,11
869.4666666666667,105.0,50.0,5.000000000000001,0,2,1,30,2002,5,18
651.8,26.299999999999997,22.4,0.0,0,4,1,79,2011,6,18
728.3,29.5,24.2,0.0,0,4,1,254,2017,12,30
423.2333333333333,43.0,27.0,0.0,0,4,1,227,1998,1,1
349.30000000000007,21.133333333333333,20.333333333333332,0.0,0,4,1,254,1984,1,1
687.6,89.8,52.5,1.0,0,4,3,221,1994,1,1
196.8,11.800000000000004,14.100000000000001,0.0,0,4,3,122,2017,1,1
935.0,124.0,62.1,4.0,0,4,1,129,2015,5,15
952.5,108.3,52.8,10.0,0,4,1,104,2017,1,1
639.8,155.0,70.0,4.0,0,4,1,104,2021,6,10
954.7,124.69999999999999,62.1,4.0,0,4,1,129,2016,8,31
672.6,65.6,36.5,0.0,0,4,1,227,2016,5,17
538.0666666666667,57.0,54.0,0.0,0,4,1,227,2005,7,2
324.1333333333333,44.3,24.9,0.0,0,4,3,206,2019,8,11
501.1,26.299999999999997,22.4,0.0,0,4,2,256,1983,1,1
722.0,131.3,53.4,1.0,0,4,2,135,1996,3,2
863.0,131.3,53.4,1.0,0,4,1,135,2022,7,16
636.2333333333333,52.3,53.0,0.0,0,4,1,254,2012,5,18
599.6333333333333,43.86666666666667,33.733333333333334,0.0,0,4,4,222,2003,1,1
450.0,39.83333333333333,24.2,0.0,0,4,3,67,2014,6,28
557.7,39.4,31.3,0.0,0,4,1,186,2023,10,18
577.4666666666667,196.9,63.4,1.0,0,4,1,116,2018,1,1
673.7,180.0,37.3,0.0,0,6,3,64,2007,6,14
778.7,45.9,28.0,0.0,0,4,1,129,2009,5,15
697.1666666666666,80.4,47.8,1.0,0,4,1,191,2010,3,27
656.2,33.0,34.63333333333333,1.0,0,4,3,109,2007,1,1
676.9666666666667,59.53333333333333,33.266666666666666,0.0,0,4,4,104,1983,1,1
736.6333333333333,88.6,49.7,2.0,0,4,1,79,2020,6,6
730.3666666666667,84.1,86.66666666666667,0.0,0,4,5,105,2024,1,1
699.9333333333333,52.5,29.8,0.0,0,4,4,116,2008,4,1
515.1,99.83333333333334,49.3,0.0,0,4,1,116,2011,10,1
471.3666666666667,65.4,24.766666666666666,0.0,0,4,1,116,2011,9,12
382.76666666666665,17.433333333333337,29.03333333333333,0.0,0,4,1,256,2010,5,1
333.5333333333333,39.4,31.1,1.0,0,4,3,236,2014,1,1
659.8333333333334,55.8,34.2,0.0,0,4,1,79,2011,6,25
728.3,29.5,24.2,0.0,0,4,1,254,2021,12,27
652.9,21.299999999999997,22.4,0.0,0,4,2,254,1983,3,1
350.2,78.0,25.299999999999997,0.0,0,4,3,254,1978,1,1
728.2,26.299999999999997,22.4,0.0,0,4,1,254,1998,1,1
534.6999999999999,34.66666666666667,31.333333333333336,0.0,0,4,2,180,1987,1,1
447.6,36.1,26.7,0.0,0,4,1,186,2014,7,14
390.59999999999997,52.0,18.966666666666665,0.0,0,4,2,67,2010,1,1
761.1333333333333,45.9,32.9,0.0,0,4,1,254,2009,4,9
590.5666666666667,68.9,34.2,0.0,0,4,1,79,2003,4,18
538.0333333333333,22.933333333333337,25.866666666666667,0.0,0,4,1,254,2015,5,1
459.3333333333333,103.26666666666665,42.93333333333333,0.0,0,4,1,129,2012,3,29
833.3333333333333,36.1,32.0,1.0,0,4,1,166,2000,1,1
729.6333333333333,72.0,45.0,1.0,0,4,1,79,2003,5,16
833.3333333333333,108.0,59.0,0.0,1,4,3,56,2000,5,5
984.3,75.5,44.7,2.0,0,4,1,79,2024,5,18
837.0,100.0,50.0,0.0,1,4,1,256,1995,4,29
952.5,188.0,70.0,7.0,0,4,1,11,1990,4,7
699.6,88.6,48.0,2.0,0,4,3,221,1995,6,1
863.0,137.8,57.0,1.0,0,4,2,191,1995,4,29
519.4,80.4,47.8,1.0,0,4,3,191,1989,1,1
837.7,121.0,50.0,5.000000000000001,0,4,1,11,1982,5,1
472.3666666666667,34.49999999999999,28.333333333333336,0.0,0,4,2,191,1996,1,1
410.1,55.333333333333336,30.333333333333336,0.0,0,4,2,109,1994,1,1
810.4,105.0,34.2,0.0,0,7,3,104,2013,4,9
367.79999999999995,35.26666666666666,46.6,0.0,0,4,1,189,1996,7,1
598.2333333333333,48.83333333333333,20.5,0.0,0,6,2,39,2000,1,1
552.6333333333333,73.8,43.5,0.0,0,4,1,120,2007,4,1
598.2,55.8,45.36666666666667,0.0,0,4,3,210,2017,4,14
621.1333333333333,32.83333333333334,25.666666666666664,0.0,0,4,1,210,2014,8,14
863.9333333333333,20.0,28.566666666666666,0.0,0,4,2,210,1992,1,1
552.3,65.6,40.4,0.0,0,4,1,227,1998,4,9
453.6,29.5,37.3,0.0,0,4,1,254,2016,5,13
393.70000000000005,68.9,31.1,2.0,0,1,1,244,2004,4,3
393.70000000000005,50.0,25.7,2.0,0,1,4,244,2019,1,1
649.6333333333333,155.0,70.0,4.0,0,2,3,104,1998,8,3
728.2,35.1,26.1,0.0,0,4,1,254,1994,1,1
780.8,72.2,37.3,0.0,0,4,1,227,2020,6,26
406.3,34.9,29.1,0.0,0,4,1,83,2015,4,18
954.7,106.6,62.1,7.0,0,4,1,129,2024,4,26
389.0,8.333333333333329,35.8,0.0,0,4,2,227,2010,1,1
625.5333333333333,79.0,37.3,0.0,0,4,3,169,2001,5,12
656.2,91.0,55.0,0.0,0,6,1,11,1991,5,12
935.0,148.0,55.0,6.0,0,4,3,11,1987,4,11
736.6333333333333,90.0,50.0,2.0,0,5,1,30,1992,3,14
605.4,90.0,50.333333333333336,2.0,0,4,1,11,1982,1,1
935.0,101.7,44.7,5.000000000000001,0,2,1,227,2007,1,1
875.3333333333334,159.0,67.0,0.0,1,4,1,256,2006,5,6
638.7333333333333,75.5,31.1,0.0,0,2,1,98,2000,7,20
615.4333333333333,40.0,37.3,0.0,0,4,1,256,2000,4,4
695.5666666666666,22.9,25.5,0.0,0,4,1,170,2018,8,1
813.6333333333333,40.63333333333333,23.866666666666667,0.0,0,4,1,227,1996,1,1
800.0,75.2,37.3,0.0,1,4,1,256,1951,7,13
313.5,58.03333333333333,37.3,0.0,0,4,1,104,1999,1,1
635.0,70.0,50.0,2.0,0,4,2,11,1975,1,1
635.0,70.0,50.0,2.0,0,4,3,11,1991,1,1
222.0333333333333,149.5333333333333,67.66666666666666,0.0,0,4,1,73,2010,5,29
346.6666666666667,27.0,30.0,0.0,0,4,3,11,1976,1,1
336.33333333333337,24.233333333333334,18.46666666666666,0.0,0,4,1,73,1991,1,1
431.23333333333335,35.599999999999994,25.266666666666666,0.0,0,4,3,58,2000,1,1
481.2,31.200000000000003,24.0,0.0,0,4,3,73,2000,1,1
360.9,43.8,16.899999999999995,0.0,0,4,1,73,2005,1,1
452.8,49.6,28.733333333333334,0.0,0,4,3,170,2002,1,1
628.8333333333333,31.200000000000003,29.299999999999997,0.0,0,4,3,73,1998,1,1
543.5333333333333,51.43333333333333,27.9,0.0,0,4,3,102,2003,1,1
371.83333333333326,36.9,18.133333333333333,0.0,0,4,1,73,2004,1,1
481.2,43.133333333333326,24.0,0.0,0,4,3,73,2004,1,1
809.0333333333333,23.633333333333333,26.0,0.0,0,4,4,73,2005,1,1
340.6,37.2,13.8,0.0,0,4,2,73,2005,1,1
340.6,37.2,13.8,0.0,0,4,2,73,2006,1,1
340.6,38.099999999999994,13.8,0.0,0,4,2,73,2004,1,1
340.6,37.2,11.899999999999999,0.0,0,4,2,73,2008,1,1
452.8,33.63333333333333,45.36666666666667,0.0,0,4,3,186,2008,1,1
248.2666666666667,21.36666666666666,44.53333333333333,0.0,0,4,1,73,2015,5,9
393.73333333333335,38.400000000000006,29.6,0.0,0,4,4,256,2009,12,19
340.6,37.2,11.833333333333329,0.0,0,4,2,73,2011,1,1
360.9,22.733333333333334,30.73333333333333,0.0,0,4,1,73,2012,1,1
452.8,14.799999999999997,22.7,0.0,0,4,1,91,2016,1,1
426.5,30.733333333333334,24.833333333333332,0.0,0,4,3,73,2012,1,1
450.0,39.83333333333333,24.2,0.0,0,4,3,73,2018,6,8
573.5333333333333,24.6,13.2,0.0,0,4,2,91,2018,1,1
450.0,39.83333333333333,24.2,0.0,0,4,3,73,2021,11,20
549.1666666666666,39.93333333333334,28.200000000000003,0.0,0,4,1,73,2022,8,4
611.3333333333333,29.866666666666667,30.4,0.0,0,4,1,256,2022,2,24
870.9,39.13333333333333,34.7,0.0,0,4,1,125,2022,5,21
752.7333333333333,68.9,31.1,0.0,0,4,1,79,2020,7,1
485.5,17.999999999999993,18.6,0.0,0,4,1,98,2006,7,15
838.8,41.7,27.7,0.0,0,4,1,227,1996,3,23
393.7,12.100000000000001,13.399999999999999,0.0,0,4,3,72,2004,2,29
628.1,171.59999999999997,22.4,0.0,0,4,1,33,2014,8,1
679.1,27.9,21.7,0.0,0,4,1,227,2002,1,1
459.3333333333333,108.6,45.0,0.0,0,4,1,129,2014,2,28
977.7,58.0,22.666666666666668,0.0,0,4,1,227,2023,11,20
617.3666666666667,39.4,26.533333333333335,0.0,0,4,1,139,1996,4,17
485.6,18.1,18.6,0.0,0,4,1,98,2005,7,23
630.0,137.89999999999998,49.06666666666666,4.0,0,2,1,116,2020,4,18
620.0,56.96666666666667,32.333333333333336,0.0,0,4,4,256,2008,1,1
458.2,25.900000000000006,27.0,0.0,0,4,1,256,2020,9,18
721.8,16.4,18.199999999999996,0.0,0,4,1,58,2021,1,1
952.5,120.0,53.0,4.0,0,4,1,104,1994,1,1
262.5,13.100000000000009,29.466666666666665,0.0,0,4,1,244,2021,1,21
632.1,61.0,44.0,0.0,0,4,1,104,2017,6,16
296.2,11.5,27.166666666666664,0.0,0,4,3,189,1952,12,1
456.43333333333334,16.53333333333333,33.43333333333333,0.0,0,4,3,139,1957,1,1
484.3666666666667,99.69999999999999,29.6,0.0,0,4,3,256,1957,1,1
574.5333333333333,45.733333333333334,30.266666666666666,0.0,0,4,3,24,2014,9,9
426.5,80.96666666666667,61.56666666666666,0.0,0,4,1,133,1999,7,19
837.0,72.2,44.1,0.0,1,4,1,86,2019,6,29
952.5,67.0,55.0,4.0,0,4,1,169,2020,1,9
876.0,42.7,28.5,0.0,0,4,1,227,2012,4,28
710.8333333333334,117.7,49.1,1.0,0,4,3,189,1998,4,9
353.0,12.999999999999993,27.96666666666667,0.0,0,4,3,6,2013,1,1
343.33333333333337,38.33333333333333,40.4,0.0,0,4,3,2,1990,7,1
952.5,180.39999999999998,67.1,5.000000000000001,0,4,1,104,2023,1,1
399.1,64.0,37.3,2.0,0,4,2,227,1984,1,1
399.1,64.0,37.3,2.0,0,4,2,227,1993,1,1
399.1,64.0,37.3,2.0,0,4,2,227,1983,1,1
566.5,50.8,37.3,0.0,0,4,2,135,2003,1,1
771.0666666666667,50.8,37.3,0.0,0,4,1,135,2004,1,1
616.6666666666666,41.33333333333333,43.333333333333336,0.0,1,4,3,223,1946,1,1
683.3333333333334,91.0,42.333333333333336,0.0,1,4,3,223,1929,1,1
190.0,14.000000000000007,22.933333333333334,0.0,0,4,2,186,2015,5,23
541.3333333333334,28.000000000000007,25.6,0.0,0,4,1,186,2020,7,3
190.0,14.000000000000007,26.233333333333334,0.0,0,4,1,186,2022,3,26
566.6666666666666,80.0,45.666666666666664,0.0,1,4,3,256,1924,1,1
770.9666666666667,64.0,37.3,2.0,0,4,1,227,2003,1,1
935.0,116.5,47.0,3.0,0,4,1,227,2015,10,1
732.7333333333333,43.1,25.999999999999996,0.0,0,4,1,244,2017,5,21
666.6666666666666,116.0,52.4,0.0,1,4,3,256,1994,4,9
839.5333333333333,139.0,63.4,0.0,1,4,3,104,1994,3,20
422.1,159.63333333333333,61.0,0.0,0,4,1,24,2014,1,21
863.0,137.8,57.0,1.0,0,4,2,191,1977,5,14
900.0,69.7,44.3,0.0,1,4,1,86,2013,5,1
492.16666666666663,70.0,42.0,0.0,0,4,1,191,1976,1,1
797.6999999999999,70.0,42.0,0.0,0,4,3,191,1976,1,1
689.0,188.5,65.43333333333334,0.0,0,4,1,3,2024,5,6
738.2333333333333,110.0,55.0,1.0,0,4,1,254,2007,6,1
935.0,109.0,55.0,3.0,0,4,1,181,2015,5,24
689.0,216.5,72.1,0.0,0,2,3,104,2002,5,5
837.0,95.86666666666666,43.6,0.0,1,4,1,86,2018,3,20
503.1,39.366666666666674,36.266666666666666,0.0,0,4,1,254,2010,4,30
728.3,29.5,24.2,0.0,0,4,1,254,2005,12,24
442.9,50.10000000000001,19.9,0.0,0,4,1,186,2021,5,21
631.0,54.83333333333333,24.9,0.0,0,6,1,233,2012,8,1
722.0,131.0,50.0,1.0,0,4,2,191,1985,1,1
722.0,131.0,50.0,1.0,0,4,2,191,1982,1,1
541.3,75.1,33.86666666666667,0.0,0,4,1,58,2015,9,12
463.33333333333337,49.33333333333333,30.0,0.0,0,4,3,14,1967,1,1
783.3333333333333,75.1,50.83333333333333,0.0,1,4,3,152,1984,1,1
382.76666666666665,13.799999999999997,19.4,0.0,0,4,3,58,2004,1,1
713.5,50.0,40.0,0.0,0,4,3,191,1979,1,1
837.0,106.0,50.0,0.0,1,4,3,86,1996,5,26
534.6999999999999,41.599999999999994,29.033333333333335,0.0,0,4,2,191,1970,5,23
472.3666666666667,47.06666666666666,28.333333333333336,0.0,0,4,2,191,1999,1,1
766.6666666666667,75.0,46.0,0.0,1,4,2,152,1967,1,1
837.0,75.0,46.0,0.0,1,4,1,152,1991,4,20
675.7666666666667,44.3,35.4,0.0,0,4,2,191,1974,1,1
713.5,44.3,31.1,0.0,0,4,3,191,1974,1,1
833.3333333333333,85.0,48.0,0.0,1,4,1,165,1927,1,1
900.0,38.0,35.0,0.0,0,4,2,67,2002,6,1
588.1,45.43333333333333,28.333333333333336,0.0,0,4,2,191,1968,1,1
697.7333333333333,44.3,24.400000000000002,0.0,0,4,2,191,2001,5,20
556.4333333333333,50.666666666666664,24.333333333333332,0.0,0,4,3,166,1978,1,1
291.3333333333333,44.3,29.4,0.0,0,4,3,191,1982,12,1
810.3666666666666,44.3,35.4,0.0,0,4,2,191,1994,1,1
566.6666666666666,90.0,44.333333333333336,0.0,1,4,3,165,1928,1,1
666.6666666666666,82.0,46.666666666666664,0.0,1,4,3,165,1923,6,16
566.6666666666666,80.0,44.333333333333336,0.0,1,4,3,165,1925,1,1
616.6666666666666,68.0,49.333333333333336,0.0,1,4,3,165,1936,1,1
616.6666666666666,69.63333333333334,44.333333333333336,0.0,1,4,3,165,1929,1,1
452.0666666666667,55.8,45.36666666666667,0.0,0,4,3,191,1970,1,1
685.6,50.0,40.0,0.0,0,4,2,191,1984,1,1
588.1,45.43333333333333,28.333333333333336,0.0,0,4,2,191,1969,1,1
633.3333333333334,74.03333333333333,44.333333333333336,0.0,1,4,3,165,1923,1,1
886.9333333333334,44.3,32.06666666666666,0.0,0,4,1,191,2007,3,30
343.4333333333334,28.400000000000006,26.633333333333333,0.0,0,4,3,234,2007,1,1
244.89999999999998,13.433333333333337,23.200000000000003,0.0,0,4,1,191,2021,1,1
452.8,22.96666666666667,32.766666666666666,0.0,0,4,1,191,2011,1,1
534.6999999999999,43.8,22.666666666666668,0.0,0,4,2,166,2014,6,28
713.5,56.9,45.36666666666667,0.0,0,4,3,191,1971,1,1
666.6666666666666,65.1,44.333333333333336,0.0,1,4,3,165,1925,1,1
666.6666666666666,62.9,44.333333333333336,0.0,1,4,3,165,1925,1,1
935.0,140.0,62.0,4.0,0,4,1,181,2023,6,2
984.3,34.03333333333334,26.166666666666668,0.0,0,4,4,106,2016,1,1
832.3,41.0,21.0,0.0,0,4,1,144,1955,1,1
580.7333333333333,132.73333333333332,61.0,4.0,0,7,1,30,2012,3,24
833.3333333333333,82.0,56.0,0.0,1,4,1,256,1981,1,1
652.9,26.299999999999997,22.4,0.0,0,4,1,254,1979,1,1
288.7,68.9,31.066666666666666,0.0,0,4,1,178,2018,10,13
771.0666666666667,45.9,28.0,0.0,0,4,1,129,1999,1,1
733.3333333333334,62.83333333333333,49.733333333333334,0.0,1,4,3,256,1971,1,1
781.9666666666666,48.166666666666664,28.0,0.0,0,4,2,135,1996,1,1
783.3333333333333,86.6,48.93333333333334,0.0,1,4,3,256,2000,1,1
720.7,45.9,28.0,0.0,0,4,2,129,2004,7,3
446.16666666666663,48.166666666666664,28.0,0.0,0,4,2,135,2007,1,1
566.5,49.3,28.0,0.0,0,4,2,135,2007,1,1
783.3333333333333,61.6,50.7,0.0,1,4,2,256,1995,1,1
442.23333333333335,33.0,24.466666666666665,0.0,0,4,3,135,2006,1,1
724.9333333333334,45.9,28.0,0.0,0,4,2,129,2010,6,25
314.29999999999995,45.9,28.0,0.0,0,4,3,129,2011,4,16
566.5,49.3,28.0,0.0,0,4,2,135,2011,1,1
402.8666666666667,49.2,31.1,0.0,0,4,3,135,2012,4,6
342.29999999999995,33.46666666666666,33.2,0.0,0,4,1,135,2018,1,1
196.8,11.5,15.5,0.0,0,4,2,102,2007,11,1
437.4333333333333,61.5,36.6,0.0,0,4,1,116,2020,11,11
443.0,19.0,6.0,0.0,0,4,1,104,1979,1,1
416.0,16.0,17.23333333333333,0.0,0,4,1,67,1998,1,1
562.1333333333333,36.36666666666667,27.0,0.0,0,4,1,233,2020,5,22
656.2,33.0,39.46666666666667,1.0,0,4,1,109,2003,3,8
722.9000000000001,120.0,66.0,5.000000000000001,0,4,1,30,2001,4,4
492.1333333333333,183.8,71.5,3.0,1,4,1,181,2016,6,28
853.0,38.36666666666667,21.8,0.0,0,4,1,98,2006,1,1
353.0,12.0,20.099999999999998,0.0,0,4,3,6,2013,1,1
566.5,45.9,28.0,0.0,0,4,2,129,1996,1,1
437.4333333333334,53.03333333333333,31.099999999999998,0.0,0,4,1,122,1997,1,1
566.5,49.3,31.1,0.0,0,4,2,122,2002,1,1
519.4666666666667,48.166666666666664,28.0,0.0,0,4,2,122,1999,1,1
816.6333333333333,56.0,28.866666666666667,0.0,0,4,1,227,1993,5,15
500.0,50.666666666666664,24.333333333333332,0.0,0,4,3,171,1979,1,1
620.2666666666667,42.166666666666664,45.4,0.0,0,4,2,67,1999,5,28
844.3,45.9,28.0,0.0,0,4,1,129,1999,5,8
484.3666666666667,45.0,32.5,0.0,0,4,3,256,1961,1,1
456.6666666666667,38.333333333333336,30.0,0.0,0,4,3,14,1972,1,1
566.5,49.3,28.0,0.0,0,4,2,135,1997,1,1
566.5,49.3,28.0,0.0,0,4,2,135,1998,1,1
783.3333333333333,73.33333333333333,47.333333333333336,0.0,1,4,4,100,1995,1,1
886.9333333333334,45.9,28.0,0.0,0,4,1,129,1996,3,28
463.33333333333337,38.333333333333336,27.466666666666665,0.0,0,4,3,14,1957,1,1
463.33333333333337,49.33333333333333,27.466666666666665,0.0,0,4,3,14,1963,1,1
783.3333333333333,76.66666666666667,48.6,0.0,1,4,3,100,2000,1,1
208.33333333333331,11.600000000000001,35.03333333333333,0.0,0,4,2,14,1979,5,13
463.33333333333337,38.333333333333336,27.466666666666665,0.0,0,4,3,14,1958,1,1
433.9333333333334,38.333333333333336,30.266666666666666,0.0,0,4,3,14,1959,5,30
943.0666666666666,49.3,28.0,0.0,0,4,3,135,2002,1,1
919.7333333333333,45.9,28.0,0.0,0,4,3,129,1996,1,1
